accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,training_time,inference_time
0.7986666666666666,0.7989728148290516,0.7986666666666666,0.7986151121353733,0.7986151121353734,0.041203975677490234,0.0
0.7653333333333333,0.7657585470085471,0.7653333333333333,0.7652394291049753,0.7652394291049753,2.4413936138153076,0.6820218563079834
0.9113333333333333,0.9114218347413399,0.9113333333333333,0.9113285647805949,0.9113285647805948,8342.666744947433,118.929372549057
